"custID","gender","state","cardholder","balance","numTrans","numIntlTrans","creditLine","fraudRisk"
444023,2,15,1,595,29,0,5,0
444099,1,5,1,0,3,0,69,0
444329,2,11,1,5743,11,0,10,0
444376,2,35,1,1265,24,0,5,0
444705,1,43,1,4949,7,0,8,0
444712,1,5,1,5000,36,0,4,0
444851,1,36,1,6196,30,0,7,0
444941,2,5,1,3000,5,4,2,0
445062,1,44,1,0,28,38,2,0
445126,2,23,1,0,3,0,10,0
445347,1,47,1,0,36,9,11,0
445462,2,49,1,5000,12,0,4,0
445504,1,4,2,4000,2,0,3,0
445584,1,44,1,0,73,0,18,0
445709,2,11,1,2282,16,0,7,0
445719,1,35,1,3964,16,6,4,0
445823,1,29,1,5184,9,0,6,0
445839,2,26,1,3701,29,24,3,0
445884,1,44,1,1366,15,0,2,0
445973,2,29,1,8000,28,0,7,0
446044,2,45,1,0,17,26,4,0
446090,1,43,1,7000,16,18,6,0
446151,1,29,1,3000,93,0,2,0
446426,1,48,1,16000,18,10,15,1
446431,2,36,1,6000,8,0,5,0
446490,1,5,1,0,20,0,75,1
446519,1,10,1,1453,39,0,2,0
446523,2,19,1,0,75,0,3,0
446774,1,11,1,10900,32,12,12,0
446815,2,36,1,10605,100,0,19,1
447039,2,35,1,14493,21,0,20,1
447120,1,5,1,439,93,0,4,0
447353,2,20,2,5000,8,0,4,0
447559,1,23,1,8903,10,0,65,1
447752,2,24,1,0,14,0,17,0
447759,1,5,1,8000,34,0,7,1
447860,1,11,1,3000,4,6,2,0
447978,1,32,1,9000,24,0,8,0
447985,1,21,1,0,6,42,11,0
448156,1,23,1,0,21,0,5,0
448216,1,29,1,0,6,10,4,0
448227,1,37,1,4230,100,0,11,0
448357,1,15,1,3000,32,3,2,0
448363,1,17,1,0,100,0,2,0
448423,2,28,1,1621,9,6,14,0
448651,1,35,1,2750,5,12,3,0
448711,1,7,1,0,10,0,4,0
448728,1,38,1,5364,26,1,8,0
448799,2,18,1,0,3,16,41,0
448816,1,18,1,13212,18,0,20,0
448906,1,24,1,3000,18,14,2,0
449222,1,15,1,2000,3,59,1,0
449289,2,51,1,2759,27,10,4,0
449523,1,44,1,8000,41,9,7,0
449557,2,35,1,3000,10,2,2,0
449925,1,5,1,0,7,6,10,0
449949,1,46,1,6000,22,12,5,0
450091,2,37,1,0,14,12,3,0
450124,1,19,1,0,14,6,4,0
450141,1,44,1,678,100,0,2,0
450177,1,13,1,3000,24,0,2,0
450208,1,17,1,2619,94,0,13,0
450440,1,35,1,0,12,0,11,0
450562,1,46,1,762,11,0,6,0
450576,1,15,1,3000,51,0,2,0
450632,2,44,1,0,7,0,4,0
451150,1,43,1,0,10,0,43,0
451250,1,29,1,0,12,0,9,0
451256,2,32,1,1155,82,1,8,0
451268,1,39,1,10782,3,0,16,0
451317,1,41,1,0,38,2,12,0
451513,2,49,1,0,25,1,6,0
451642,2,16,1,5000,4,3,4,0
451671,1,44,1,14000,19,0,13,0
451753,1,48,1,0,32,0,15,0
451823,1,5,1,0,36,10,9,0
451863,1,35,1,3000,43,0,2,0
452021,1,5,1,3000,10,0,2,0
452036,1,48,1,6000,46,0,5,0
452087,2,17,1,51,13,8,5,0
452358,1,15,1,6000,7,0,5,0
452385,2,44,1,151,100,0,5,0
452714,2,2,1,3228,53,19,59,1
452741,1,44,1,2680,2,0,4,0
452888,1,5,1,0,20,60,8,0
452929,1,39,1,7000,20,0,6,0
452997,1,49,1,2631,3,10,8,0
452999,1,11,1,6000,23,0,5,0
453019,2,21,1,4000,2,0,3,0
453071,2,4,1,4000,15,0,3,0
453167,1,4,1,6532,10,2,8,0
453185,1,23,1,0,9,0,16,0
453205,2,5,1,314,54,0,24,0
453398,1,36,1,1700,10,1,16,0
453517,1,22,1,10000,9,0,9,0
453604,1,7,1,22634,85,0,32,1
453807,2,46,1,0,44,0,5,0
453856,1,38,1,3000,4,1,2,0
454047,2,17,1,0,9,0,51,0
454063,1,10,1,6000,20,0,5,0
454116,2,17,1,6000,23,0,5,0
454353,2,43,1,399,26,0,17,0
454507,2,35,1,7079,47,0,22,0
454523,2,11,1,0,100,3,6,0
454598,2,10,1,6000,10,2,5,0
454706,1,49,1,5000,39,6,4,0
454833,1,39,1,5675,11,15,14,0
454892,1,15,1,6000,25,1,5,0
454921,2,48,1,4000,6,0,3,0
454949,2,39,1,252,32,0,3,0
455154,1,23,1,4250,100,0,10,0
455166,2,21,1,3768,18,10,21,0
455194,1,5,1,16000,14,0,15,0
455336,2,10,1,0,6,12,7,0
455428,1,23,1,14289,12,0,14,0
455514,2,29,1,682,53,25,5,0
455633,1,44,1,10381,90,11,42,1
455656,1,33,1,5000,21,0,4,0
455691,2,35,1,418,56,27,16,0
455708,1,21,1,11000,3,1,10,0
455935,2,35,1,14607,9,1,36,0
456067,1,33,2,3000,46,0,2,0
456080,1,10,1,8000,29,3,7,0
456150,1,11,1,5000,8,5,4,0
456184,1,10,1,14000,14,9,13,0
456272,2,36,1,0,14,0,6,0
456642,2,28,1,14994,46,3,20,1
457071,1,35,1,0,20,0,8,0
457075,1,5,1,13000,7,0,12,0
457517,1,5,1,0,14,0,1,0
457552,2,24,1,3726,28,0,11,0
457577,2,7,1,10000,3,14,9,0
457708,1,15,1,0,16,1,7,0
457817,2,24,1,1800,74,0,19,0
457922,1,25,1,7000,3,0,6,0
458042,1,29,1,3000,58,1,2,0
458046,2,5,1,6179,19,0,41,0
458438,1,9,1,3000,15,7,2,0
458597,2,38,1,10000,20,0,9,0
458671,2,15,1,4000,20,6,3,0
458683,2,43,1,5000,65,3,4,0
458728,1,44,2,0,29,1,53,0
458949,1,44,1,0,34,3,4,0
458972,1,10,1,3000,99,13,2,0
459034,1,36,1,3372,21,0,3,0
459039,2,1,1,385,21,0,3,0
459055,2,4,1,5000,46,0,4,0
459237,1,19,1,0,40,0,10,0
459429,1,46,1,511,6,0,2,0
459659,1,10,1,7000,11,4,6,0
459864,2,5,1,11000,17,0,10,0
460149,1,36,1,0,78,0,50,0
460661,2,12,1,1675,1,2,20,0
461148,1,19,1,7000,27,0,6,0
461222,2,44,1,12000,12,0,11,0
461488,2,36,1,4000,24,28,3,0
461737,1,6,1,0,15,0,3,0
461851,2,38,1,0,18,0,1,0
461856,2,16,1,0,37,0,14,0
462223,1,35,1,4415,6,2,5,0
462229,1,29,1,9000,11,24,8,0
462404,1,48,1,17000,90,6,16,1
462405,1,16,1,0,2,0,11,0
462430,1,44,1,0,41,15,5,0
462467,2,5,1,6944,1,16,23,0
462515,1,33,1,9129,13,0,17,0
462611,1,6,1,0,45,9,8,0
462692,2,8,1,8293,30,0,8,0
462781,2,23,1,12000,55,0,11,1
462885,2,25,1,5000,24,1,4,0
462933,1,39,1,0,5,0,6,0
462982,1,20,1,11143,15,0,12,0
463031,1,6,1,0,13,0,15,0
463085,2,21,1,3614,31,1,3,0
463135,2,11,2,7000,18,0,6,0
463250,1,28,1,6000,2,43,5,0
463298,2,35,1,11295,17,15,55,1
463535,1,5,1,1368,18,0,9,0
463612,1,7,1,8954,43,1,12,0
463643,2,46,2,4770,42,0,9,0
463732,2,47,1,4000,7,0,3,0
463867,1,5,1,7000,38,4,6,0
463920,1,10,1,13434,14,9,16,1
464052,2,11,1,5802,25,0,5,0
464100,2,18,1,2248,20,0,3,0
464140,1,11,1,8764,48,1,8,0
464153,2,41,1,3000,53,7,2,0
464240,1,5,2,0,19,0,2,0
464459,1,21,1,0,12,0,22,0
464523,2,14,1,8000,11,0,7,0
464558,1,5,1,9844,34,0,14,0
464686,2,5,1,6000,7,6,5,0
464708,1,15,1,0,74,0,7,0
464826,1,36,1,6000,37,60,5,0
464840,1,3,1,12759,11,18,12,0
464921,1,5,1,0,13,0,3,0
465099,1,3,1,1730,38,0,12,0
465244,1,15,1,10682,2,1,14,0
465253,2,39,1,0,18,13,32,0
465280,1,11,1,0,27,1,5,0
465327,1,5,1,475,25,0,15,0
465621,1,36,1,5000,10,49,4,0
465731,1,26,1,1899,25,0,8,0
465749,1,19,1,4833,75,0,4,0
465757,1,10,1,7032,56,0,15,0
466079,1,41,1,4000,100,10,3,0
466212,1,35,1,9000,3,0,8,0
466257,1,35,1,9180,57,0,9,0
466455,2,15,1,12044,100,3,17,1
466654,2,44,1,0,83,15,4,0
466663,1,44,1,1688,5,0,8,0
466790,1,46,1,0,33,0,2,0
466904,1,5,1,5000,37,0,4,0
466918,1,35,1,7669,3,0,8,0
466932,2,15,1,0,7,3,8,0
467117,1,35,1,8000,10,3,7,0
467251,2,43,1,4132,32,17,8,0
467330,1,42,1,6430,2,1,6,0
467391,1,35,1,9000,100,5,8,1
467463,1,20,1,4000,21,0,3,0
467467,1,11,1,10890,12,19,12,0
467547,2,13,1,0,7,0,2,0
467620,2,31,1,3000,87,0,2,0
467627,1,15,1,4789,26,0,9,0
467698,2,29,1,3383,17,0,7,0
467823,2,43,1,6854,31,0,7,0
468134,2,5,1,3092,57,5,3,0
468282,1,4,1,5000,100,0,4,0
468628,2,23,1,0,10,13,43,0
468634,1,5,1,5000,46,0,4,0
468664,1,35,1,0,21,1,9,0
469213,2,25,1,3849,20,0,5,0
469466,2,29,1,0,25,0,25,0
469696,2,10,1,0,27,5,3,0
469769,2,21,1,0,5,0,2,0
469840,1,5,1,0,63,0,27,0
469945,1,5,1,636,35,1,18,0
470006,2,19,1,1475,22,0,13,0
470048,2,4,1,5035,4,0,10,0
470137,2,2,1,0,12,0,10,0
470175,1,23,1,0,11,0,4,0
470261,1,16,1,2000,53,1,1,0
470439,2,4,1,3501,6,0,26,0
470518,1,5,1,4000,66,1,3,0
470776,1,35,1,6000,31,0,5,0
470799,2,19,1,0,3,37,4,0
470813,1,49,1,0,24,0,12,0
470872,1,44,1,0,3,0,32,0
471038,1,39,1,0,32,0,13,0
471041,2,4,1,0,18,34,2,0
471108,1,9,1,554,96,0,12,0
471173,2,5,1,0,10,0,5,0
471339,1,44,1,8000,30,0,7,0
471342,2,36,1,0,5,0,4,0
471369,1,19,1,7000,51,0,6,0
471414,2,49,1,5157,55,0,8,1
471500,2,23,1,0,28,48,10,0
471581,1,41,1,0,13,0,3,0
471721,1,10,1,12131,49,0,29,1
472018,1,3,1,7000,15,0,6,0
472038,1,50,1,4000,3,0,3,0
472127,1,23,1,0,10,4,2,0
472216,2,35,1,0,46,0,5,0
472221,1,5,1,12220,35,0,17,0
472305,2,5,1,6000,14,0,5,0
472790,1,44,1,8000,19,0,7,0
472901,1,17,1,5000,43,0,4,0
473101,2,16,1,5519,25,1,6,0
473232,2,18,1,0,9,6,11,0
473589,2,35,1,5000,24,0,4,0
473867,1,24,1,4000,31,0,3,0
473958,1,49,1,9695,1,0,55,0
474466,2,35,1,7763,100,0,7,1
474634,1,33,1,11000,50,9,10,0
475121,2,25,1,0,53,0,6,0
475132,1,32,1,10747,21,0,12,0
475361,1,16,1,4000,17,0,3,0
475374,1,23,1,5000,13,1,4,0
475426,2,2,1,0,29,0,7,0
475470,1,33,1,2794,7,4,2,0
475505,1,10,1,7000,52,0,6,0
475740,2,32,1,13000,100,60,12,1
475825,1,44,1,0,16,0,8,0
475925,1,5,2,2565,64,0,2,0
476215,2,11,1,0,11,7,7,0
476216,1,36,1,1783,56,0,7,0
476300,1,5,1,0,9,1,10,0
476551,1,37,1,9829,10,0,10,0
476570,2,6,1,11293,33,1,16,0
476577,1,25,1,13210,23,0,16,1
476583,1,32,1,7000,3,4,6,0
476757,2,3,1,10188,20,3,11,0
476921,1,23,2,9227,26,0,12,0
476944,1,5,1,8000,40,12,7,0
477081,1,44,1,1837,20,1,7,0
477377,1,5,1,3903,3,0,45,1
477439,2,24,1,5655,13,3,7,0
477440,1,29,1,5726,49,0,7,0
477441,1,6,1,5000,8,0,4,0
477476,2,29,1,3118,100,0,5,0
477509,2,46,1,7000,11,0,6,0
477897,2,41,1,6000,55,0,5,0
477978,1,45,2,0,15,1,4,0
478069,2,35,1,4581,10,2,5,0
478116,1,5,1,3000,5,0,2,0
478130,2,44,1,4000,19,2,3,0
478364,2,35,1,7970,25,0,23,1
478459,2,20,1,0,53,15,5,0
478516,2,2,1,5000,21,1,4,0
478666,2,44,1,2432,17,5,4,0
478717,2,39,1,11573,12,0,11,0
478743,1,5,1,6000,6,8,5,0
478812,1,33,1,13107,4,28,17,1
478985,2,16,1,8076,11,0,8,0
479070,2,31,1,7591,4,5,12,0
479145,1,46,1,0,100,3,9,0
479279,1,13,1,0,26,0,7,0
479428,1,48,2,7889,100,0,12,1
479479,1,10,1,3964,49,6,6,0
479624,2,15,1,17600,7,0,20,0
479683,1,38,1,12000,59,9,11,0
479735,1,6,1,7303,3,9,11,0
479744,1,35,1,9000,26,0,8,0
479924,1,38,1,0,18,15,17,0
479938,2,10,1,0,30,5,6,0
480045,2,36,1,14641,100,0,17,1
480067,2,4,1,0,11,2,5,0
480088,1,43,2,12458,23,10,34,1
480248,2,43,1,3000,37,2,2,0
480279,1,36,1,2110,19,0,17,0
480305,2,32,1,0,16,5,10,0
480358,2,43,1,0,13,7,15,0
480379,1,11,1,5863,6,4,9,0
480453,1,36,1,6000,12,0,5,0
480494,1,25,1,0,6,3,6,0
480529,2,21,1,5000,8,0,4,0
480681,1,44,1,5267,3,0,7,0
480849,2,35,1,0,16,0,5,0
480957,2,23,1,0,8,0,13,0
481010,2,34,1,1892,59,1,10,0
481256,1,10,1,9000,5,0,8,0
481355,1,5,1,648,2,0,5,0
481507,1,48,1,0,3,0,5,0
481599,1,15,1,0,25,12,29,0
481678,2,15,1,11000,21,2,10,0
481711,1,20,1,3338,99,0,3,0
481815,1,35,1,0,60,0,3,0
481975,1,32,1,6000,100,2,5,0
481979,2,4,1,8000,70,0,7,1
481988,1,19,2,8916,19,0,38,0
482047,1,5,1,2353,21,0,12,0
482104,1,21,1,1544,29,2,29,0
482127,1,2,1,4000,64,0,3,0
482172,1,5,1,2396,17,0,6,0
482184,2,44,1,3000,24,2,2,0
482399,1,12,1,0,29,0,5,0
482503,2,5,1,0,11,6,3,0
482518,1,11,1,0,20,0,7,0
482587,1,36,1,2000,15,0,1,0
482642,2,4,1,0,14,0,2,0
482820,1,29,1,0,3,0,3,0
482832,1,15,1,0,65,13,10,0
482855,2,46,1,8000,100,0,7,1
482971,2,39,1,1754,59,0,5,0
483022,1,35,1,0,18,0,11,0
483075,1,11,1,4000,70,2,3,0
483088,2,21,1,4820,25,0,14,0
483206,1,46,1,0,24,0,3,0
483224,2,49,1,3000,14,0,2,0
483269,2,17,1,4000,11,3,3,0
483307,1,15,1,5000,14,0,4,0
483385,2,29,1,4000,12,0,3,0
483390,2,10,1,7877,3,0,63,1
483473,1,5,1,4000,37,0,3,0
483504,1,16,1,6000,74,0,5,0
483511,1,5,1,842,70,4,3,0
483569,1,26,1,11000,20,6,10,0
483691,1,26,1,3000,96,18,2,0
483708,1,15,1,201,16,4,15,0
483838,2,33,1,4000,9,0,3,0
483873,2,41,1,0,7,0,6,0
484138,2,50,2,170,32,0,4,0
484139,1,41,1,5933,42,0,15,0
484219,1,46,1,17747,9,0,21,0
484246,1,32,1,4000,100,1,3,0
484326,2,44,1,0,15,16,9,0
484536,1,5,1,22700,63,3,35,1
484737,2,44,1,7000,27,8,6,0
484786,2,23,1,4000,2,0,3,0
484966,2,11,1,5474,28,0,7,0
485115,1,44,1,0,61,6,9,0
485162,1,21,1,0,2,4,40,0
485531,1,36,1,0,13,3,6,0
485539,1,43,1,4000,8,3,3,0
485779,1,23,1,0,9,6,2,0
485792,2,29,1,56,100,0,6,0
485858,2,35,1,3000,70,0,2,0
486082,2,32,1,0,8,0,4,0
486529,1,25,1,6000,10,32,5,0
486565,2,16,1,3000,32,2,2,0
486692,1,18,1,0,48,0,3,0
486879,1,10,1,0,3,10,2,0
486965,2,44,1,4000,10,0,3,0
486997,1,5,1,0,20,0,5,0
487099,2,51,1,0,21,4,6,0
487240,1,48,1,766,6,2,20,0
487355,1,19,1,14000,19,0,13,0
487395,1,5,1,2872,9,16,32,0
487799,1,26,1,9000,6,0,8,0
487828,1,49,1,7000,12,2,6,0
487975,1,35,1,2730,6,0,4,0
488028,1,36,1,2304,2,0,2,0
488079,1,11,1,983,19,0,3,0
488093,2,44,1,3000,12,0,2,0
488357,1,10,1,2000,100,0,1,0
488419,1,36,1,5000,91,1,4,1
488451,1,11,1,0,9,3,9,0
488498,1,29,1,19000,8,0,18,1
488516,1,32,1,2451,1,9,4,0
488608,1,24,1,5000,24,20,4,0
488745,2,46,1,4000,41,6,3,0
488796,1,44,1,4000,42,1,3,0
489044,2,20,1,11329,23,3,20,1
489095,1,3,1,12041,84,0,13,0
489252,2,19,1,0,27,0,75,0
489370,1,14,1,12491,4,0,40,1
489574,1,47,1,12820,8,0,14,0
489799,1,35,1,10000,6,32,9,0
489819,2,5,1,6785,36,0,10,0
489837,2,5,1,2134,26,0,3,0
489956,2,43,1,0,95,0,2,0
490087,1,5,1,2856,16,0,8,0
490137,2,10,1,0,14,0,7,0
490155,2,10,1,8709,11,0,11,0
490256,1,36,1,0,22,13,31,0
490364,2,28,1,525,19,0,8,0
490415,2,5,1,0,38,15,12,0
490810,2,5,1,2053,8,4,19,0
490857,1,20,1,0,38,24,22,0
490883,1,7,1,0,68,0,4,0
490889,2,46,1,2011,25,5,5,0
490894,2,5,1,3895,12,6,7,0
491345,2,25,1,11000,20,0,10,0
491368,1,29,1,1680,11,3,5,0
491463,1,10,1,0,7,0,28,0
491501,1,35,1,8616,27,0,17,0
491637,1,32,1,4000,21,0,3,0
491807,1,16,1,11000,91,19,10,0
492010,2,46,1,6000,9,0,5,0
492076,1,29,1,4000,5,2,3,0
492131,1,38,1,0,53,0,3,0
492297,1,32,1,4000,15,0,3,0
492758,2,32,1,11261,30,10,14,0
492794,2,36,1,669,100,4,4,1
492863,1,30,1,5493,35,6,10,0
492865,1,23,1,12000,67,0,11,0
493015,1,37,1,0,32,2,16,0
493155,1,35,1,5000,4,0,4,0
493205,2,46,2,3515,40,0,45,1
493208,2,36,1,3000,91,0,2,0
493216,1,18,1,6000,100,0,5,0
493274,2,10,1,0,4,1,14,0
493359,2,6,1,7000,9,0,6,0
493375,2,21,1,6000,18,0,5,0
493748,2,49,1,0,24,4,3,0
493766,1,39,1,7206,2,0,7,0
493846,2,5,1,10000,97,20,9,1
493956,1,38,1,0,25,5,9,0
494128,2,36,1,0,4,2,3,0
494150,1,35,1,0,24,0,5,0
494378,2,5,1,5265,21,0,39,0
494396,1,6,1,4975,5,12,7,0
494486,1,5,1,3000,80,0,2,0
494529,2,44,1,0,1,0,18,0
494624,1,29,1,3000,7,0,2,0
494760,1,18,1,4000,48,0,3,0
494772,1,15,1,0,88,0,40,0
494839,1,35,1,0,24,5,11,0
494856,1,10,2,2864,26,0,17,0
494894,1,20,1,18000,3,2,17,1
494896,2,5,1,5000,4,0,4,0
494980,2,25,1,0,29,3,12,0
495192,2,11,1,10349,7,0,13,0
495203,2,5,1,5000,12,0,4,0
495223,2,38,1,774,2,0,2,0
495627,1,28,1,5000,2,0,4,0
495902,2,29,1,9269,12,0,45,1
496108,1,23,1,5866,6,0,5,0
496118,2,7,1,2507,52,33,9,0
496322,2,3,1,7000,94,0,6,0
496323,1,36,1,3043,22,0,3,0
496417,1,35,1,8000,7,0,7,0
496422,2,15,1,0,22,0,5,0
496433,1,37,1,4713,30,0,27,1
496498,1,44,1,12348,29,0,25,0
496519,2,33,1,0,100,60,23,1
496666,1,46,1,0,21,0,4,0
496822,1,50,1,3706,28,0,6,0
496865,1,35,1,0,21,4,8,0
496898,1,10,1,3000,18,0,2,0
496905,2,11,1,0,35,0,4,0
497103,1,46,1,7000,21,1,6,0
497258,1,13,1,5000,23,3,4,0
497348,1,43,1,7071,40,0,10,0
497356,2,38,1,0,36,1,4,0
497372,2,15,1,9755,73,0,11,0
497674,2,38,1,0,32,1,7,0
497732,1,5,1,13000,29,0,12,0
497749,1,18,2,6000,27,0,5,0
497781,1,6,1,0,15,6,26,0
498154,1,42,1,11166,2,0,15,0
498160,2,10,1,3000,100,0,2,0
498166,1,20,1,0,33,0,3,0
498173,1,43,1,1486,39,0,4,0
498518,1,5,1,0,50,9,3,0
498528,2,31,1,5000,47,0,4,0
498655,1,42,1,17000,25,0,16,0
498667,1,35,1,4183,16,3,4,0
498739,2,39,1,7675,5,1,27,0
498929,1,5,1,1880,16,0,4,0
499119,1,35,1,5000,20,4,4,0
499383,1,38,1,7115,14,0,11,0
499490,2,3,1,12000,7,9,11,0
499555,2,24,1,0,72,4,15,0
499766,2,5,1,7000,7,0,6,0
499936,1,48,1,0,81,0,18,1
499956,1,37,1,2900,22,0,3,0
499963,1,5,1,1263,1,0,1,0
500097,2,10,1,5000,20,0,4,0
500122,1,5,1,5000,3,19,4,0
500159,2,5,1,837,100,0,3,0
500166,2,21,1,9000,81,0,8,1
500331,1,10,1,0,19,0,4,0
500353,1,5,1,0,1,3,3,0
500382,1,11,1,0,10,0,20,0
500514,1,34,1,0,11,21,11,0
500619,1,5,1,5000,22,0,4,0
500659,2,15,1,1280,85,0,2,0
500724,1,35,1,5004,21,0,12,0
500854,1,4,1,0,23,0,34,0
500932,1,29,1,1368,28,6,49,0
501014,2,34,1,10099,12,1,17,0
501070,2,35,1,0,21,0,3,0
501114,2,11,1,0,47,0,3,0
501160,1,25,1,11028,3,15,22,0
501374,1,29,1,10000,3,0,9,0
501385,2,19,1,5000,14,0,4,0
501408,1,7,1,6000,32,1,5,0
501512,2,5,1,5000,100,43,4,0
501600,1,34,1,3387,6,0,7,0
501682,1,5,1,5821,92,4,6,1
501731,2,32,1,0,8,1,3,0
501923,1,5,1,7000,7,0,6,0
501924,1,5,1,6000,100,0,5,0
502062,1,21,1,7000,5,0,6,0
502116,2,2,1,4313,7,22,6,0
502182,2,23,1,13000,11,5,12,0
502212,2,35,1,0,28,1,2,0
502320,1,29,1,5172,35,1,13,0
502398,1,5,1,0,34,9,14,0
502402,2,37,1,0,20,13,3,0
502412,1,32,1,0,7,3,4,0
502629,1,35,2,6000,7,0,5,0
502744,1,42,1,3249,7,0,3,0
502794,1,4,1,0,64,0,6,0
502831,1,5,1,0,99,0,13,0
502886,1,7,1,0,100,0,7,0
503065,1,24,1,7000,34,6,6,0
503097,1,15,1,6000,40,0,5,0
503123,1,51,2,14000,2,0,13,0
503239,1,5,1,0,24,0,3,0
503249,1,15,1,4332,8,0,5,0
503641,1,35,1,0,8,11,3,0
503655,1,38,1,0,25,5,6,0
503690,2,29,1,10039,19,0,10,0
503858,2,26,1,17000,15,1,16,1
504263,2,39,1,5000,21,0,4,0
504313,1,19,1,0,34,0,3,0
504321,2,5,1,5000,8,0,4,0
504461,2,50,1,962,72,4,3,0
504592,1,6,1,3000,16,0,2,0
504747,1,5,1,8000,3,0,7,0
504803,1,22,1,4712,22,16,16,0
505201,1,17,1,0,65,0,9,0
505396,1,6,1,0,41,0,8,0
505411,1,13,2,0,31,0,14,0
505438,2,36,1,0,49,0,3,0
505455,2,22,1,2533,37,0,7,0
505521,1,44,1,0,45,0,7,0
505716,1,17,1,0,100,0,2,0
505757,1,37,1,8576,20,58,14,0
505764,1,28,1,0,5,0,19,0
505818,1,44,1,0,100,2,7,0
505985,1,36,1,0,26,0,3,0
506009,2,41,1,4000,7,0,3,0
506012,1,48,1,923,6,28,3,0
506040,1,5,1,10000,22,1,9,0
506197,1,25,1,7000,90,32,6,0
506256,1,20,1,1819,13,0,29,0
506340,1,44,1,9000,6,5,8,0
506376,1,32,1,0,3,0,3,0
506517,1,11,1,4627,100,0,14,1
506668,2,43,2,7000,11,0,6,0
506739,1,29,1,9000,31,0,8,0
506789,1,5,1,0,11,0,13,0
506842,2,36,1,0,4,2,18,0
506856,2,5,1,4000,63,1,3,0
506906,2,35,1,1541,3,0,28,0
507024,1,23,1,0,84,0,4,0
507562,1,3,1,3211,11,0,5,0
508010,1,6,1,13488,100,1,13,1
508047,1,44,1,5000,8,0,4,0
508313,2,15,1,3000,7,5,2,0
508358,1,20,1,6769,21,2,7,0
508379,2,31,1,0,78,0,4,0
508392,1,39,1,4000,51,8,3,0
508446,1,7,1,0,60,0,4,0
508489,1,35,1,3000,7,0,2,0
508553,1,36,1,4000,48,0,3,0
508601,1,26,1,3000,7,0,2,0
508658,1,5,2,2681,19,0,5,0
508887,1,5,1,0,14,4,9,0
509254,1,37,1,6612,22,0,18,0
509294,1,49,1,0,53,0,6,0
509355,1,48,1,4000,20,5,3,0
509491,1,11,1,6000,34,0,5,0
509688,2,17,1,8000,100,0,7,0
509787,1,31,1,3182,13,0,6,0
509816,1,38,1,5000,73,12,4,0
509822,2,10,1,3967,2,0,7,0
509825,1,35,1,10000,100,0,9,0
510115,1,5,1,3000,15,0,2,0
510265,1,5,1,8000,30,15,7,0
510276,2,5,1,5000,16,19,4,0
510304,1,35,1,6480,13,0,25,0
510355,1,13,1,5302,40,0,14,0
510357,1,20,1,4000,26,1,3,0
510389,1,28,1,14000,82,0,13,0
510454,2,46,1,3000,6,0,2,0
510549,1,10,1,4000,3,0,3,0
510584,1,10,1,0,100,0,12,1
510908,2,49,1,5000,100,0,4,0
511049,2,48,1,0,7,2,16,0
511065,2,30,1,15000,3,31,14,0
511092,1,21,1,0,12,8,4,0
511232,2,25,2,6000,27,0,5,0
511246,2,8,1,3000,10,0,2,0
511446,2,51,1,3000,24,0,2,0
511771,1,11,1,4000,2,26,3,0
511776,1,24,1,14000,9,0,13,0
511815,1,35,1,0,5,10,6,0
511936,2,5,1,0,8,0,5,0
512460,1,10,1,6000,14,2,5,0
512503,1,2,1,9000,26,0,8,0
512517,2,10,1,4000,40,5,3,0
512541,2,10,1,3737,89,15,8,0
512619,1,33,1,2728,100,0,3,0
512746,1,32,1,0,8,12,6,0
513000,2,35,1,0,27,0,4,0
513062,1,5,1,0,10,0,7,0
513196,1,44,2,4000,37,0,3,0
513224,2,13,1,10506,100,0,24,1
513401,1,26,1,7000,9,20,6,0
513421,1,15,1,464,53,8,5,0
513442,1,48,1,3000,12,55,2,0
513539,2,41,1,0,30,1,5,0
513568,2,5,1,896,1,0,2,0
513701,2,43,2,0,19,11,6,0
513748,1,35,1,4000,0,0,3,0
513976,2,35,1,0,13,0,16,0
514118,1,25,1,444,4,14,4,0
514354,2,4,2,0,13,0,2,0
514741,1,51,1,7888,5,10,7,0
515200,1,10,1,9150,100,6,10,1
515232,1,5,1,4051,23,0,10,0
515361,1,5,1,0,14,1,23,0
515426,1,23,1,3000,21,3,2,0
515501,1,29,1,4000,13,0,3,0
515718,1,5,1,12252,1,2,24,0
515832,2,13,1,2268,15,0,5,0
515933,1,43,1,0,10,0,2,0
515946,1,32,1,3000,5,0,2,0
516258,1,15,1,3809,10,0,6,0
516536,1,39,1,2104,29,0,4,0
516603,1,32,1,0,9,0,2,0
516725,1,5,1,3000,12,23,2,0
516777,1,11,1,1306,20,7,41,0
516826,1,39,1,7000,6,3,6,0
516882,2,25,1,10000,57,0,9,0
516922,2,5,1,6000,5,0,5,0
516931,1,28,1,2544,14,0,9,0
517008,2,4,1,8625,29,0,11,0
517378,1,48,1,3860,5,0,4,0
517383,2,21,1,0,25,0,30,0
517439,1,37,2,0,26,0,40,0
517451,1,32,1,3000,21,1,2,0
517496,2,36,1,7000,62,3,6,0
517542,1,11,1,0,12,3,2,0
517722,2,7,1,2703,32,12,3,0
517801,1,44,1,916,24,0,3,0
517965,2,6,1,6000,4,0,5,0
517966,1,32,1,6000,9,6,5,0
518053,2,11,1,4000,45,0,3,0
518197,1,16,1,3000,11,2,2,0
518237,1,35,1,6716,3,13,14,0
518322,1,29,1,3000,39,0,2,0
518351,2,15,1,9000,13,0,8,0
518377,1,11,1,8632,30,11,8,0
518624,1,5,1,5694,27,1,15,0
