"custID","gender","state","cardholder","balance","numTrans","numIntlTrans","creditLine","fraudRisk"
2931966,1,24,1,6000,22,1,5,0
2932243,2,3,1,2000,6,0,1,0
2932311,1,22,1,0,24,0,8,0
2932473,1,5,1,8000,10,0,7,0
2932499,1,42,1,2000,21,0,1,0
2932511,1,15,1,4000,16,3,3,0
2932542,2,44,1,15717,18,13,17,1
2932873,1,16,1,0,35,0,3,0
2933052,2,25,1,4149,18,0,5,0
2933573,2,5,1,6000,18,7,5,0
2933674,2,5,1,3000,27,0,2,0
2933756,2,5,1,0,21,0,7,0
2933943,1,9,1,2000,13,16,1,0
2933953,1,20,1,0,24,7,5,0
2934716,1,5,1,6298,3,5,12,0
2934872,2,5,1,8000,17,0,7,0
2934905,2,44,1,4000,10,0,3,0
2934996,2,36,1,7571,43,9,7,0
2935106,1,39,1,18000,1,0,17,0
2935168,2,10,1,0,66,6,5,0
2935178,1,44,1,3473,23,0,12,0
2935216,1,37,1,1812,47,1,9,0
2935230,2,44,1,5106,6,0,6,0
2935318,1,43,1,0,19,2,16,0
2935426,1,24,1,6000,54,3,5,0
2935644,2,32,1,4000,14,0,3,0
2935777,1,37,1,2385,33,0,4,0
2935813,2,3,1,0,4,6,9,0
2935921,1,15,1,331,20,0,7,0
2936095,2,4,1,2053,12,0,24,0
2936099,1,5,1,1758,8,0,2,0
2936117,2,4,1,4000,24,0,3,0
2936123,1,31,1,2500,28,4,8,0
2936194,2,5,1,1554,2,0,7,0
2936393,2,21,1,1759,3,0,10,0
2936403,1,27,1,0,100,28,40,1
2936482,1,35,1,0,38,0,3,0
2936685,2,44,1,0,1,0,3,0
2936688,1,32,1,3000,26,56,2,0
2936710,2,7,1,0,3,0,2,0
2936800,2,23,1,0,9,0,3,0
2936808,2,49,1,0,11,2,3,0
2937129,1,16,1,5000,10,12,4,0
2937345,1,45,1,6000,17,0,5,0
2937413,1,10,1,6675,28,7,7,0
2937551,2,44,1,0,8,0,9,0
2937590,1,15,1,3000,9,0,2,0
2937657,2,32,1,6381,58,3,6,0
2937665,2,35,1,0,12,44,37,0
2937668,1,41,1,0,33,0,9,0
2937881,2,5,1,3159,13,0,6,0
2938288,2,48,1,3460,40,0,3,0
2938506,1,5,1,10000,9,6,9,0
2938709,1,47,1,102,1,6,18,0
2938793,1,51,1,10000,2,0,9,0
2939017,2,2,1,16000,21,8,15,0
2939028,2,16,1,6719,13,0,75,1
2939188,1,48,1,8000,15,0,7,0
2939288,1,18,1,5000,20,1,4,0
2939762,2,44,1,2704,25,0,25,0
2939842,2,10,1,4000,12,0,3,0
2939906,1,5,1,4000,49,6,3,0
2939976,2,11,1,9000,29,0,8,0
2939980,2,10,1,9195,5,0,16,0
2940033,1,10,1,5000,14,6,4,0
2940093,1,24,1,0,9,0,2,0
2940103,1,44,1,3000,15,7,2,0
2940116,1,35,1,0,35,39,10,0
2940144,2,44,2,4000,7,0,3,0
2940153,2,35,1,0,1,0,7,0
2940218,1,11,1,3589,3,12,5,0
2940222,2,34,1,0,20,0,24,0
2940261,2,19,1,10912,30,0,17,0
2940354,1,14,1,278,42,0,8,0
2940578,2,20,1,3684,24,1,8,0
2940609,1,10,1,0,5,6,3,0
2940636,2,4,1,7237,37,4,36,0
2940694,2,5,1,4000,40,7,3,0
2940761,1,2,1,13000,100,1,12,1
2940817,2,23,1,0,20,5,3,0
2941061,1,7,1,3736,100,0,9,0
2941162,1,16,1,1115,3,0,2,0
2941433,1,6,1,2000,3,0,1,0
2941487,1,32,1,5000,6,0,4,0
2941679,2,29,1,681,96,0,7,0
2941843,2,43,1,8000,16,31,7,0
2941878,1,44,1,2171,22,0,4,0
2941958,2,23,1,10000,41,1,9,1
2942157,1,41,1,4000,12,0,3,0
2942167,1,10,1,0,15,10,4,0
2942186,1,11,1,1491,10,0,14,0
2942386,1,21,1,10000,56,4,9,1
2942391,2,5,1,15000,5,1,14,0
2942405,1,15,1,0,25,0,1,0
2942416,1,43,1,0,66,0,7,0
2942577,1,29,1,0,4,4,4,0
2942797,2,11,1,5000,10,0,4,0
2942848,1,36,1,4638,5,0,15,0
2942944,2,15,1,6457,12,2,9,0
2942997,2,38,1,0,24,4,29,0
2943041,1,35,1,11000,51,0,10,0
2943257,1,44,1,0,49,0,5,0
2943316,2,15,1,7261,2,1,9,0
2943403,2,3,1,0,15,5,7,0
2943545,1,5,1,8000,8,5,7,0
2943728,2,44,1,4676,17,0,6,0
2943883,2,36,1,6511,3,1,6,0
2944011,1,39,1,0,34,10,3,0
2944123,1,44,1,0,36,6,2,0
2944421,1,24,1,4000,41,0,3,0
2944427,1,10,1,0,8,0,4,0
2944626,1,10,1,3272,12,9,5,0
2944803,1,10,1,5000,12,25,4,0
2944843,1,44,1,9000,10,7,8,0
2944944,1,14,1,0,18,36,11,0
2945000,1,15,1,6000,9,0,5,0
2945120,2,11,1,2191,43,0,19,0
2945148,1,46,1,8000,44,1,7,0
2945151,1,19,1,7182,23,11,10,0
2945212,2,24,1,0,40,0,7,0
2945347,1,15,1,0,11,0,5,0
2945387,1,44,1,3000,14,0,2,0
2945551,1,10,1,3000,5,0,2,0
2945574,1,44,1,0,18,0,2,0
2945602,2,38,1,0,9,1,2,0
2945620,2,15,1,13000,24,9,12,0
2945691,1,46,1,8348,31,5,23,0
2946160,1,18,1,6000,100,2,5,0
2946260,1,33,1,8000,19,0,7,0
2946302,2,46,1,6000,5,0,5,0
2946315,1,48,1,0,3,0,16,0
2946455,1,20,1,0,8,0,5,0
2946549,1,44,1,0,47,0,6,0
2946623,2,25,1,0,9,2,8,0
2946649,2,13,1,10476,11,7,75,1
2946922,1,11,2,1945,13,15,5,0
2947005,1,35,1,1225,21,4,6,0
2947079,1,44,1,9275,6,3,13,0
2947138,1,5,1,0,8,10,3,0
2947397,1,23,1,3724,30,0,5,0
2947409,2,16,1,2890,92,0,4,0
2947449,1,37,1,0,9,0,4,0
2947568,2,44,1,13000,8,0,12,1
2947642,1,44,1,5823,100,4,33,1
2947713,1,33,1,4000,9,5,3,0
2947736,1,29,1,3335,46,60,4,0
2947769,1,38,1,3000,26,0,2,0
2947878,2,41,1,6185,54,10,7,0
2947928,1,5,1,0,6,19,6,0
2947945,2,5,1,6043,40,4,14,0
2947985,1,41,1,0,39,18,3,0
2948035,1,44,1,13248,46,0,49,1
2948070,2,5,1,4000,46,1,3,0
2948089,2,35,1,4294,100,1,7,0
2948236,2,49,1,5000,11,1,4,0
2948366,1,48,1,3000,100,53,2,0
2948511,1,32,1,6408,5,0,35,0
2948875,2,39,1,1392,100,0,9,0
2948938,2,39,1,2205,23,0,24,0
2948971,2,44,1,3000,9,2,2,0
2949103,1,39,1,1059,1,0,2,0
2949204,2,12,1,0,84,2,4,0
2949454,1,50,1,13877,6,5,19,1
2949699,2,14,1,8000,12,0,7,0
2949819,1,21,1,5614,37,8,8,0
2949831,1,34,1,8000,38,0,7,0
2949917,2,36,1,17257,8,0,22,1
2950071,1,12,1,0,7,0,17,0
2950259,1,21,1,9000,10,16,8,0
2950344,1,23,1,3000,37,4,2,0
2950365,2,32,1,6000,65,1,5,0
2950611,1,48,1,0,10,0,13,0
2950783,2,10,1,4000,14,4,3,0
2950846,1,10,1,10683,100,0,12,1
2950883,1,34,1,3000,16,13,2,0
2950924,2,46,1,10000,18,0,9,0
2950994,1,21,1,4000,10,2,3,0
2951044,2,35,1,6464,55,0,10,0
2951101,1,5,1,1963,63,0,3,0
2951190,2,35,1,566,22,7,2,0
2951267,1,45,1,0,28,0,2,0
2951370,1,18,1,3000,30,0,2,0
2951401,2,5,1,3181,28,0,13,0
2951439,2,16,1,8000,12,0,7,0
2951445,1,10,1,16000,19,5,15,0
2951630,2,5,1,2945,19,0,4,0
2951685,1,18,1,3170,100,17,3,0
2951698,1,43,1,4382,3,0,10,0
2952170,1,32,1,8000,62,0,7,1
2952375,2,10,1,4000,18,0,3,0
2952407,2,7,1,5000,3,0,4,0
2952628,2,17,1,0,9,0,9,0
2952632,1,4,1,13000,4,0,12,0
2952862,2,49,1,0,37,0,9,0
2952890,2,26,1,6808,94,4,9,0
2953007,2,16,1,0,10,0,7,0
2953176,1,23,1,16675,100,0,51,1
2953214,1,32,1,0,46,1,5,0
2953589,1,36,1,3760,40,0,7,0
2953623,1,21,1,0,69,6,5,0
2953642,1,35,1,4176,13,0,23,0
2953744,1,3,1,6753,30,7,15,0
2953814,1,50,1,5000,17,0,4,0
2953930,2,43,1,4000,37,14,3,0
2954052,1,15,1,0,12,0,19,0
2954072,1,39,1,4000,56,0,3,0
2954105,1,23,1,10955,5,0,17,0
2954198,2,5,1,0,91,60,5,0
2954244,1,22,1,12000,13,0,11,0
2954293,1,35,1,0,100,0,19,0
2954669,2,10,1,0,20,0,2,0
2954952,2,10,1,4000,6,0,3,0
2954963,1,5,1,348,16,0,13,0
2954976,1,5,1,5000,6,3,4,0
2955008,1,49,1,1500,10,2,18,0
2955100,2,21,1,0,12,1,2,0
2955119,1,12,1,10000,100,0,9,1
2955157,1,43,1,4055,91,0,4,0
2955374,2,10,1,16422,5,0,24,0
2955388,1,35,1,2999,18,15,6,0
2955568,2,34,1,0,16,0,7,0
2955697,1,10,1,836,6,0,14,0
2955721,2,10,1,6272,13,0,10,0
2955932,1,44,1,10173,49,0,14,1
2956069,1,32,1,0,3,3,6,0
2956238,2,29,1,3050,89,0,6,0
2956254,1,23,1,3000,7,0,2,0
2956309,1,19,1,5000,43,4,4,0
2956348,1,29,1,7000,20,7,6,0
2956359,2,39,1,6000,16,0,5,0
2956370,1,43,1,5000,2,15,4,0
2956385,1,10,1,0,4,0,6,0
2956512,2,25,1,6511,20,6,8,0
2956582,1,38,1,0,10,0,21,0
2957142,2,2,1,12064,33,24,12,0
2957145,2,44,1,0,16,0,5,0
2957258,1,46,1,0,37,0,75,1
2957416,2,36,1,9000,38,0,8,1
2957626,1,35,1,3165,14,0,9,0
2957873,2,13,1,0,8,24,15,0
2957884,2,36,1,0,21,2,7,0
2957960,2,7,1,5000,98,12,4,1
2958015,1,19,1,3000,21,6,2,0
2958109,1,28,1,5122,9,0,13,0
2958155,1,5,1,3299,23,0,8,0
2958393,1,3,1,5344,9,0,19,0
2958555,1,16,1,0,8,0,3,0
2958664,1,45,1,1304,12,0,3,0
2958679,2,36,1,1052,22,19,5,0
2958796,1,7,1,5000,100,13,4,0
2958799,1,45,1,6361,6,3,6,0
2959518,1,2,1,8000,14,0,7,0
2959615,2,49,1,4000,35,0,3,0
2959644,1,35,1,3184,11,0,3,0
2959699,1,44,1,0,11,0,4,0
2959796,2,11,1,3000,2,0,2,0
2959797,1,29,1,0,1,0,3,0
2959892,1,35,1,6000,22,0,5,0
2960053,1,44,1,0,54,19,18,0
2960077,1,46,1,0,7,0,9,0
2960242,2,36,1,0,28,0,5,0
2960270,2,44,1,3626,5,5,7,0
2960287,2,39,1,3000,8,0,2,0
2960374,1,32,2,1898,6,0,42,0
2960403,1,23,1,4000,11,0,3,0
2960659,1,29,1,0,17,0,10,0
2960745,1,39,1,10447,19,0,15,0
2960777,2,5,1,4000,24,3,3,0
2960778,1,5,1,0,12,1,23,0
2960952,2,29,1,7604,93,10,13,1
2960998,1,44,1,11000,47,0,10,0
2961365,1,35,1,8231,27,0,58,0
2961461,1,5,1,0,7,0,3,0
2961485,1,6,1,5000,28,0,4,0
2961526,2,11,1,11000,6,0,10,0
2961635,2,5,1,0,10,0,5,0
2961708,2,32,1,23257,100,0,34,1
2961912,1,36,1,8000,16,0,7,0
2961990,1,5,1,3018,2,0,15,0
2962056,1,6,1,3000,8,0,2,0
2962256,2,35,1,6000,34,3,5,0
2962288,1,5,1,12896,7,0,14,0
2962336,1,36,1,10000,72,0,9,0
2962360,2,5,1,3000,22,0,2,0
2962515,1,2,1,12000,14,4,11,0
2962533,1,39,1,5000,4,0,4,0
2962637,1,35,1,16000,34,0,15,0
2962861,1,11,1,0,61,0,18,0
2962959,2,15,1,0,56,0,9,0
2963250,2,39,2,3779,15,21,15,0
2963356,1,5,1,3000,9,0,2,0
2963385,2,36,1,913,7,1,18,0
2963442,1,10,1,5875,18,0,12,0
2963456,1,5,1,0,97,6,10,0
2963581,2,18,1,0,7,0,5,0
2963684,1,32,1,5000,13,0,4,0
2963726,1,13,1,4930,30,2,20,0
2963871,1,24,1,0,20,4,3,0
2963968,1,5,1,0,4,0,3,0
2964042,2,23,2,9000,100,9,8,1
2964068,2,15,1,7497,8,5,17,0
2964327,2,5,1,0,15,6,3,0
2964343,1,44,1,0,26,0,5,0
2964663,1,14,1,5000,61,53,4,0
2964875,2,21,1,276,70,0,5,0
2964885,2,44,1,3575,100,0,5,0
2964945,1,20,1,4000,27,0,3,0
2965083,1,37,1,0,36,21,5,0
2965158,1,43,1,0,6,1,2,0
2965172,1,18,1,0,25,0,8,0
2965281,1,32,1,0,95,9,5,0
2965402,1,10,1,3384,24,7,23,0
2966337,2,21,1,3000,32,0,2,0
2966356,1,21,1,583,13,1,23,0
2966511,1,46,1,4000,100,10,3,0
2966611,2,5,1,0,31,5,2,0
2966621,1,36,1,7000,100,0,6,0
2966623,1,39,1,851,17,0,17,0
2966661,2,49,1,13632,16,2,75,1
2966674,1,6,1,0,8,0,6,0
2966793,1,4,1,0,9,0,4,0
2966889,1,5,1,7141,27,0,8,0
2967029,1,10,1,20,100,0,3,0
2967163,2,15,1,5468,23,0,9,0
2967189,1,31,1,0,12,2,36,0
2967221,1,2,1,14917,33,0,18,0
2967249,1,5,1,3000,8,4,2,0
2967286,2,4,1,0,9,0,4,0
2967434,2,35,1,4000,100,0,3,0
2967541,2,29,1,9000,100,0,8,0
2967653,1,44,1,7000,34,0,6,0
2967821,1,41,1,3941,19,9,10,0
2967883,1,25,1,4000,23,0,3,0
2967895,2,10,1,4637,30,23,39,0
2968026,1,46,1,4000,23,0,3,0
2968048,1,48,1,8321,100,7,9,1
2968192,1,15,1,0,11,0,11,0
2968219,1,33,1,0,18,4,5,0
2968238,2,5,1,0,19,12,2,0
2968365,2,20,1,0,41,0,37,0
2968389,1,39,1,5608,3,8,9,0
2968508,2,20,1,0,94,0,9,0
2968553,1,2,2,0,12,0,5,0
2968657,2,46,1,3000,38,38,2,0
2968724,1,25,1,0,28,11,20,0
2968739,1,4,1,0,17,7,2,0
2968847,2,3,1,8540,28,0,11,0
2969201,2,44,1,2320,25,0,14,0
2969209,1,39,1,1208,2,0,2,0
2969214,2,32,1,0,4,18,11,0
2969281,1,5,1,4000,37,0,3,0
2969290,2,46,1,3000,45,0,2,0
2969326,1,10,1,6776,20,0,7,0
2969410,2,30,1,4648,24,3,8,0
2969460,1,46,1,0,5,0,3,0
2969477,2,46,1,0,6,0,5,0
2969507,1,46,1,1385,15,1,4,0
2969567,1,16,1,5000,4,0,4,0
2969926,1,11,1,921,66,0,2,0
2969982,2,41,1,6000,12,5,5,0
2969991,1,44,1,11000,10,0,10,0
2970048,1,5,1,7000,59,3,6,0
2970078,1,35,1,6275,16,0,32,0
2970223,1,4,1,0,4,2,3,0
2970237,1,12,1,3855,54,17,3,0
2970466,1,5,1,3386,18,0,21,0
2970488,1,50,1,6000,40,1,5,0
2970709,1,5,1,5000,13,0,4,0
2970711,1,3,1,7000,12,0,6,0
2970716,1,6,1,5000,100,0,4,0
2970886,1,5,1,4434,85,2,9,0
2971030,2,11,1,0,1,4,47,0
2971091,2,15,2,5761,24,60,11,0
2971183,1,35,1,0,100,2,6,0
2971220,1,49,1,0,46,0,8,0
2971222,2,4,1,6000,51,1,5,0
2971302,1,10,1,4000,62,0,3,0
2971330,2,39,1,6188,21,0,7,0
2971512,1,36,1,0,39,4,11,0
2971679,1,50,1,8073,20,0,60,1
2971715,1,10,1,12000,71,0,11,1
2971734,1,21,1,3996,48,0,13,0
2971919,2,44,1,3000,7,17,2,0
2972022,1,24,1,7387,16,21,7,0
2972068,2,11,1,6988,27,0,19,0
2972089,1,45,1,0,1,0,18,0
2972454,2,34,1,5000,5,8,4,0
2972933,1,3,1,5232,36,0,6,0
2972950,2,10,1,5692,9,0,6,0
2972963,2,5,1,11000,75,2,10,1
2973012,2,17,1,3000,8,1,2,0
2973112,1,32,1,3000,100,7,2,0
2973114,2,15,1,0,35,0,20,1
2973162,1,10,1,10000,14,0,9,0
2973401,2,43,2,0,46,2,6,0
2973464,2,10,1,5000,12,0,4,0
2973483,1,34,2,2341,12,13,2,0
2973555,1,10,1,3577,9,0,7,0
2973741,2,35,1,4560,25,0,10,0
2973747,1,36,1,0,90,4,2,0
2973952,2,35,1,1017,40,3,5,0
2974000,1,29,1,10000,21,0,9,0
2974076,1,29,1,1137,39,0,3,0
2974077,2,5,1,0,12,8,22,0
2974153,2,14,1,12611,14,0,20,0
2974169,1,25,1,0,10,0,2,0
2974414,1,5,1,0,71,0,24,0
2974542,1,11,1,2469,14,0,25,0
2974750,1,35,1,0,13,0,30,0
2974813,2,34,1,401,41,8,17,0
2974849,1,25,1,9097,11,0,13,0
2974859,2,21,1,0,100,0,4,0
2974879,1,38,1,0,3,1,6,0
2974950,1,29,2,12705,15,0,15,0
2974952,2,2,1,7858,33,0,8,0
2975058,1,14,1,4000,100,1,3,0
2975101,1,36,2,15000,16,0,14,0
2975190,2,10,1,920,3,6,4,0
2975196,2,13,1,9000,8,4,8,0
2975248,1,10,1,17000,67,59,16,1
2975255,1,10,1,510,15,2,9,0
2975344,1,26,1,4000,3,0,3,0
2975490,1,16,1,1730,8,0,7,0
2975505,2,5,1,4000,4,0,3,0
2975519,2,44,1,1489,22,5,14,0
2975574,2,35,1,9745,12,2,12,0
2975626,2,5,1,0,6,0,3,0
2975902,1,44,1,0,32,13,7,0
2975949,2,44,1,11000,78,0,10,1
2975993,2,48,1,0,28,1,12,0
2975998,1,10,1,0,25,0,11,0
2976077,1,39,1,7000,61,4,6,0
2976091,2,49,1,2000,19,20,1,0
2976200,1,44,1,0,12,0,8,0
2976314,1,35,1,0,100,0,37,1
2976544,1,28,1,0,4,6,13,0
2976547,2,5,1,12229,29,8,15,1
2976592,2,31,1,0,70,6,5,0
2976596,2,17,1,0,6,0,3,0
2976657,1,36,1,4000,100,0,3,0
2976854,2,36,1,0,15,14,14,0
2977123,2,23,1,3000,14,5,2,0
2977268,1,36,1,0,77,0,4,0
2977302,1,36,1,6680,25,0,22,0
2977486,2,36,1,6000,13,0,5,0
2977587,1,2,1,0,70,0,4,0
2977664,1,43,1,0,24,1,14,0
2977777,1,11,2,0,7,0,4,0
2977805,1,15,1,12399,11,0,27,0
2977945,1,16,1,4000,41,0,3,0
2977962,1,6,1,9000,7,0,8,0
2978017,1,29,1,11000,45,10,10,0
2978296,1,50,1,7000,97,0,6,1
2978672,1,5,1,2844,6,0,18,0
2978690,1,25,1,5000,100,8,4,0
2978777,2,11,1,4000,23,0,3,1
2978918,2,39,1,4281,57,0,8,0
2978986,1,6,1,0,6,0,6,0
2979068,1,44,1,988,100,0,2,0
2979305,1,34,1,1055,26,0,16,0
2979412,2,36,1,4476,28,4,5,0
2979467,1,44,1,4000,34,11,3,0
2979516,2,5,1,0,8,13,13,0
2979568,1,29,1,8990,14,0,13,0
2979596,1,25,1,18000,3,17,17,1
2979776,1,10,1,0,14,0,3,0
2979784,1,49,1,9807,18,3,23,0
2980087,2,15,1,6000,26,47,5,0
2980298,2,25,1,0,17,0,11,0
2980368,1,2,1,3874,17,0,5,0
2980412,2,44,1,5000,9,1,4,0
2980555,1,5,1,2092,20,0,3,0
2980581,2,2,1,3604,78,0,15,0
2980622,2,48,1,12299,95,0,15,1
2980831,2,50,1,7000,31,0,6,0
2980897,2,35,1,9579,20,0,22,0
2980899,2,44,1,0,26,0,20,0
2981062,2,5,1,17000,51,0,16,1
2981102,1,43,1,13654,19,0,15,0
2981116,2,44,1,8893,17,23,13,0
2981214,1,5,1,7000,27,0,6,0
2981245,1,35,1,0,23,12,2,0
2981267,2,23,1,3000,11,1,2,0
2981269,1,44,1,3921,18,0,4,0
2981284,1,21,1,0,13,0,6,0
2981314,2,20,1,11000,43,0,10,0
2981473,1,44,1,15209,100,0,18,1
2981485,1,5,1,7000,7,0,6,0
2981525,1,23,1,2530,91,0,10,0
2981683,1,44,1,0,39,7,5,0
2981725,1,43,1,3000,28,0,2,0
2981896,2,40,1,2669,40,1,3,0
2982046,1,17,1,3819,4,0,6,0
2982178,2,48,1,7879,100,3,22,1
2982427,2,13,1,6540,75,8,13,0
2982483,1,10,1,637,19,3,5,0
2982500,1,18,1,0,6,2,6,0
2982571,1,44,1,3000,12,0,2,0
2982594,2,15,1,5000,14,12,4,0
2982625,2,35,1,0,100,0,6,0
2982658,2,5,1,16000,100,0,15,1
2982851,1,5,1,4000,26,9,3,0
2982886,2,36,1,8000,7,2,7,0
2982952,2,35,1,4950,60,9,5,0
2983219,2,23,1,792,12,10,9,0
2983284,1,35,1,3000,14,6,2,0
2983385,1,43,1,0,4,0,21,0
2983549,1,44,1,4000,10,6,3,0
2983714,1,41,1,6000,25,0,5,0
2983735,2,8,1,3000,2,0,2,0
2983986,2,46,1,5000,21,9,4,0
2984023,2,25,1,4000,58,14,3,0
2984093,1,5,1,6000,10,0,5,0
2984483,1,23,1,2336,9,0,12,0
2984532,1,13,1,4000,67,14,3,0
2984733,2,21,1,2431,100,0,12,0
2985072,1,44,1,3000,15,2,2,0
2985250,2,5,1,4000,4,18,3,0
2985270,2,46,1,1665,22,1,3,0
2985304,2,7,1,0,100,0,19,0
2985325,2,3,1,10000,12,1,9,0
2985358,2,11,1,0,83,3,13,0
2985390,1,44,1,2010,19,0,5,0
2985455,2,2,1,4000,7,7,3,0
2985501,2,11,1,3546,19,0,5,0
2985524,2,38,1,4000,18,1,3,0
2985533,2,23,1,6000,28,0,5,0
2985750,1,48,1,6375,21,0,15,0
2986037,2,35,1,4223,64,0,8,0
2986068,2,24,1,4000,3,0,3,0
2986152,2,35,1,8000,27,0,7,0
2986288,1,29,1,4249,45,0,31,0
2986304,1,4,1,11000,6,0,10,0
2986319,1,4,1,5710,24,0,6,0
2986534,1,5,1,5000,2,0,4,0
2986540,1,32,1,0,27,0,4,0
2986775,1,24,1,10000,31,13,9,0
2986839,2,5,1,0,11,0,4,0
2986877,1,15,1,8514,49,0,11,0
2987128,1,10,1,0,14,1,4,0
2987218,1,5,1,11000,20,3,10,0
2987221,1,23,1,4000,5,16,3,0
2987374,1,25,1,5672,20,0,6,0
2987380,1,10,1,11000,13,60,10,0
2987393,1,41,1,0,13,0,3,0
2987427,2,5,1,11873,24,0,52,1
2987432,1,26,2,10000,4,0,9,0
2987446,1,5,1,3000,14,0,2,0
2987495,2,5,1,4000,8,1,3,0
2987629,1,51,1,6000,33,0,5,0
2987810,1,17,1,6000,41,0,5,0
2987848,2,20,1,0,22,1,2,0
2987889,2,5,1,4000,8,0,3,0
2988012,1,5,1,0,38,8,32,0
2988074,1,38,1,2124,100,0,4,0
2988088,1,5,1,10539,11,0,27,0
2988171,1,32,1,3370,24,5,5,0
2988221,1,47,1,1383,16,0,7,0
2988342,2,29,1,0,10,4,15,0
2988347,2,44,2,4000,67,1,3,0
2988540,1,5,1,6515,7,0,7,0
2988826,1,46,1,7000,37,8,6,0
2988869,1,29,1,4553,26,0,7,0
2989151,1,44,1,5000,5,0,4,0
2989194,1,44,1,7186,16,16,8,0
2989318,2,39,1,0,49,0,4,0
2989350,2,41,1,3888,43,0,4,0
2989392,1,38,1,10000,46,0,9,0
2989458,1,15,1,3000,22,9,2,0
2989520,1,44,1,9060,100,11,9,1
2989622,1,19,2,0,20,12,9,0
2989626,1,34,1,11000,11,0,10,0
2989824,2,35,1,0,33,3,3,0
2990323,1,35,2,7000,11,18,6,0
2990355,1,26,1,4142,29,5,9,0
2990401,1,38,1,132,8,0,10,0
2990434,1,38,1,9039,73,0,11,0
2990511,1,19,1,0,11,1,12,0
2990532,1,10,1,2822,5,7,10,0
2990573,2,5,1,0,6,0,3,0
2990601,2,21,2,9000,100,0,8,1
2990689,1,37,1,5000,39,43,4,0
2990694,1,5,1,4000,27,2,3,0
2990777,2,6,1,3000,100,2,2,0
2990779,1,20,1,4000,7,24,3,0
2990959,2,20,1,4774,12,6,43,0
2990994,1,36,1,7298,43,16,9,0
2991030,1,2,1,3538,54,0,39,0
2991042,2,35,1,5000,13,9,4,0
2991059,1,48,1,7000,28,3,6,0
2991258,2,23,1,14000,18,0,13,0
2991287,1,35,1,5414,4,0,7,0
2991532,1,23,1,6324,5,0,75,0
2991655,1,34,1,1683,15,13,2,0
2991938,2,5,2,19882,10,2,25,1
2991974,1,43,1,8000,11,0,7,0
2992055,1,2,1,2053,8,0,17,0
2992158,1,5,1,4000,4,0,3,0
2992263,1,44,1,0,44,2,4,0
2992395,1,5,1,0,72,0,5,0
2992533,1,5,1,4339,27,0,7,0
2992636,1,39,2,6040,73,2,10,0
2992720,1,19,1,4000,22,0,3,0
2992806,1,5,1,632,32,2,3,0
2992970,2,6,1,8000,5,0,7,0
2992989,2,23,1,0,13,0,75,0
2993007,2,48,1,1367,7,4,2,0
2993089,1,35,1,0,12,17,75,0
2993121,1,44,1,0,38,3,8,0
2993286,1,5,1,0,80,7,18,0
2993344,1,44,1,1673,62,0,5,0
2993440,1,5,2,0,13,7,7,0
2993566,2,10,1,0,3,0,13,0
2993934,1,43,1,7000,100,2,6,0
2994032,1,35,1,8580,8,0,9,0
2994070,1,4,1,0,32,0,5,0
2994074,1,46,1,1729,100,26,22,0
2994152,1,25,1,5000,57,0,4,0
2994160,2,35,1,0,18,8,17,0
2994243,1,5,1,5000,78,0,4,0
2994285,1,21,1,1312,25,9,14,0
2994373,1,25,1,2115,3,0,4,0
2994395,1,35,1,5000,28,21,4,0
2994611,1,44,1,3567,9,7,5,0
2994788,1,18,1,835,67,0,7,0
2994803,2,21,1,16589,24,6,26,1
2994890,1,5,1,3000,22,0,2,0
2994980,2,39,1,4127,11,0,8,0
2995035,1,23,1,11188,20,1,20,0
2995084,2,49,1,5000,30,0,4,0
2995106,1,39,1,317,23,25,2,0
2995172,2,34,1,1197,36,27,4,0
2995295,2,5,1,2895,41,0,5,0
2995431,1,24,1,6772,9,1,14,0
2995432,1,4,1,3545,7,16,5,0
2995466,1,43,1,2976,26,7,2,0
2995479,1,5,1,0,78,0,11,0
2995508,1,26,1,0,5,18,5,0
2995556,1,5,1,789,73,0,9,0
2995883,2,6,1,7368,21,4,11,0
2996029,1,5,1,676,9,15,4,0
2996128,1,35,1,1194,84,12,5,0
2996197,2,44,1,11241,9,11,12,0
2996314,1,32,1,3608,21,8,5,0
2996323,2,5,1,0,11,0,8,0
2996361,2,16,1,1185,23,0,5,0
2996519,1,46,1,6000,14,0,5,0
2996974,2,44,1,0,62,0,7,0
2997113,2,35,1,9000,15,0,8,0
2997165,2,39,1,7243,100,0,7,0
2997326,1,24,1,0,6,0,17,0
2997345,2,29,1,4000,25,0,3,0
2997369,1,35,1,0,19,0,2,0
2997370,1,15,1,0,16,9,6,0
2997429,2,4,1,4000,60,0,3,0
2997618,2,35,1,8000,58,0,7,0
2997736,2,15,1,0,15,0,35,0
2998322,1,35,1,754,23,4,26,0
2998576,2,48,1,9521,37,22,10,0
2998750,1,35,1,5461,21,0,5,0
2998762,1,46,1,5000,8,0,4,0
2998940,2,10,1,8000,54,28,7,0
2998966,2,5,1,0,82,0,3,0
2999115,1,44,1,0,40,8,10,0
2999123,2,29,1,3000,7,0,2,0
2999347,1,35,1,3440,27,13,25,0
2999373,1,4,1,0,5,2,5,0
2999613,1,1,1,10920,25,1,18,0
2999784,2,5,1,7824,34,2,11,1
2999800,2,11,1,4000,38,0,3,0
3000038,1,35,1,0,3,16,14,0
3000315,2,35,1,12022,7,0,22,0
3000368,1,5,1,8000,37,24,7,0
3000463,2,32,1,6620,100,0,12,0
